,ID do pedido/ajuste,Valor total a ser liquidado,Data do demonstrativo
2393,582491753850504891,32.91,2026/02/17
2394,582490102227895334,31.79,2026/02/17
2395,582489086033823250,31.79,2026/02/17
2396,582488895054644437,28.09,2026/02/17
2397,582488764121842712,33.77,2026/02/17
2398,582487678507321142,35.32,2026/02/17
2399,582487245076137806,32.91,2026/02/17
2400,582487203966322047,16.68,2026/02/17
2401,582486638067287527,35.79,2026/02/17
2402,582486361926633345,29.31,2026/02/17
2403,582485937506912139,29.21,2026/02/17
2404,582485941129413729,15.88,2026/02/17
2405,582484081128670759,31.79,2026/02/17
2406,582483936314427057,31.79,2026/02/17
2407,582483625462826445,31.79,2026/02/17
2408,582483086160725567,31.79,2026/02/17
2409,582483028242040452,31.79,2026/02/17
2410,582482971587609749,31.79,2026/02/17
2411,582482890049488350,32.91,2026/02/17
2412,582482645894202731,35.32,2026/02/17
2413,582482356920157647,31.79,2026/02/17
2414,582482272043959633,32.99,2026/02/17
2415,582482006775662053,31.79,2026/02/17
2416,582481943732389532,31.79,2026/02/17
2417,582481720655578229,32.91,2026/02/17
2418,582481495819323107,31.79,2026/02/17
2419,582481439410193675,31.79,2026/02/17
2420,582481251893150799,31.79,2026/02/17
2421,582481091309307242,31.79,2026/02/17
2422,582474198919447941,7.71,2026/02/17
2423,582474155908695135,32.83,2026/02/17
2424,582473684609959782,35.32,2026/02/17
2425,582473294822999359,35.79,2026/02/17
2426,582473273652905311,31.79,2026/02/17
2427,582473104769451830,32.91,2026/02/17
2428,582473084283356933,31.79,2026/02/17
2429,582472948337968657,32.91,2026/02/17
2430,582472812678645563,31.79,2026/02/17
2431,582472735119148808,7.71,2026/02/17
2432,582472666068977466,31.79,2026/02/17
2433,582472627928336068,31.79,2026/02/17
2434,582472634949797040,32.91,2026/02/17
2435,582472562473403669,31.79,2026/02/17
2436,582472549460116855,31.79,2026/02/17
2437,582472544516343658,31.79,2026/02/17
2438,582472542395466964,31.79,2026/02/17
2439,582472519783843332,31.71,2026/02/17
2440,582472522626729371,31.79,2026/02/17
2441,582472497870243391,31.79,2026/02/17
2442,582472464639297293,31.79,2026/02/17
2443,582472455060293401,31.79,2026/02/17
2444,582472452229858662,31.79,2026/02/17
2445,582472417880671377,31.79,2026/02/17
2446,582472423593968782,31.79,2026/02/17
2447,582472431278065530,31.79,2026/02/17
2448,582472422253692230,31.79,2026/02/17
2449,582472419134244754,31.79,2026/02/17
2450,582472363405117181,31.79,2026/02/17
2451,582472352660554979,31.79,2026/02/17
2452,582472340560119720,39.76,2026/02/17
2453,582472335586133567,31.79,2026/02/17
2454,582472322450097341,32.91,2026/02/17
2455,582472278315074722,32.91,2026/02/17
2456,582472263150372719,31.79,2026/02/17
2457,582472247217391234,32.91,2026/02/17
2458,582472233440151090,31.79,2026/02/17
2459,582472228181083268,30.41,2026/02/17
2460,582472235134714926,32.91,2026/02/17
2461,582472201418278865,21.19,2026/02/17
2462,582472201459369754,29.31,2026/02/17
2463,582472155369473908,31.79,2026/02/17
2464,582472147454231756,31.79,2026/02/17
2465,582472072255013934,31.79,2026/02/17
2466,582471080412546238,-13.2,2026/02/17
2467,582470235104511334,-12.0,2026/02/17
2468,582471994372883699,31.79,2026/02/17
2469,582471996273492997,31.79,2026/02/17
2470,582471982692205984,31.79,2026/02/17
2471,582471973639390375,34.59,2026/02/17
2472,582471907644638344,35.32,2026/02/17
2473,582471887026226282,31.79,2026/02/17
2474,582471847306495141,31.79,2026/02/17
2475,582471840303383938,32.91,2026/02/17
2476,582471770593592700,31.79,2026/02/17
2477,582471758540998274,31.79,2026/02/17
2478,582471741166815135,40.32,2026/02/17
2479,582471691839440801,16.68,2026/02/17
2480,582471442748639214,39.76,2026/02/17
2481,582470962454758857,31.79,2026/02/17
2482,582470651541488998,35.79,2026/02/17
2483,582470173757768839,38.58,2026/02/17
2484,582469526624765555,31.79,2026/02/17
2485,582468892537291956,30.71,2026/02/17
2486,582468534908191788,31.79,2026/02/17
2487,582468251266680537,31.79,2026/02/17
2488,582468116927645191,31.79,2026/02/17
2489,582468035161523242,35.32,2026/02/17
2490,582467893701477410,31.79,2026/02/17
2491,582467212355536561,31.79,2026/02/17
2492,582467095125067625,32.87,2026/02/17
2493,582466909674898535,15.34,2026/02/17
2494,582466909674898535,30.69,2026/02/17
2495,582466909674898535,30.69,2026/02/17
2496,582466909674898535,30.69,2026/02/17
2497,582466909674898535,15.34,2026/02/17
2498,582466821065836152,15.52,2026/02/17
2499,582466821065836152,15.52,2026/02/17
2500,582466821065836152,15.52,2026/02/17
2501,582466693754029852,31.79,2026/02/17
2502,582466650790593802,15.88,2026/02/17
2503,582466539910694360,31.79,2026/02/17
2504,582466549247150031,93.24,2026/02/17
2505,582466516899825547,31.79,2026/02/17
2506,582466432689603822,31.79,2026/02/17
2507,582466296734188753,31.79,2026/02/17
2508,582466208630278101,31.79,2026/02/17
2509,582466260702561468,31.79,2026/02/17
2510,582466231948313794,31.79,2026/02/17
2511,582466246765283057,31.79,2026/02/17
2512,582466167492675071,32.91,2026/02/17
2513,582466125011060297,31.79,2026/02/17
2514,582466066146297589,31.79,2026/02/17
2515,582456858234356958,40.26,2026/02/17
2516,582456858234356958,40.25,2026/02/17
2517,582456407995286770,32.84,2026/02/17
2518,582456399589901379,32.84,2026/02/17
2519,582456399316026738,32.84,2026/02/17
2520,582456381737174195,36.49,2026/02/17
2521,582456359904380012,32.84,2026/02/17
2522,582456232070055480,36.49,2026/02/17
2523,582456034879178661,32.84,2026/02/17
2524,582455293194634470,41.08,2026/02/17
2525,582454051920250357,36.49,2026/02/17
2526,582453830570772478,36.49,2026/02/17
2527,582453371300447651,36.49,2026/02/17
2528,582453140485014787,36.49,2026/02/17
2529,582450403708470387,72.21,2026/02/17
2530,582450051989997144,16.72,2026/02/17
2531,582450051989997144,16.72,2026/02/17
2532,582450051989997144,17.04,2026/02/17
2533,582450051989997144,17.05,2026/02/17
2534,582450051989997144,17.04,2026/02/17
2535,582449731984197122,17.22,2026/02/17
2536,582449731984197122,16.88,2026/02/17
2537,582449681182066287,36.49,2026/02/17
2538,582449557531166135,17.22,2026/02/17
2539,582449557531166135,16.88,2026/02/17
2540,582449212734342351,16.89,2026/02/17
2541,582449212734342351,16.88,2026/02/17
2542,582443235716138019,36.49,2026/02/17
2543,582441102499087996,36.49,2026/02/17
2544,582440208145811432,36.49,2026/02/17
2545,582439950997882189,36.49,2026/02/17
2546,582439895524214632,17.22,2026/02/17
2547,582439754705896855,37.69,2026/02/17
2548,582439747636462938,36.49,2026/02/17
2549,582439623904560285,36.49,2026/02/17
2550,582439211820221840,36.49,2026/02/17
2551,582439197397058793,41.08,2026/02/17
2552,582438146538833617,11.75,2026/02/17
2553,582437013900789351,36.49,2026/02/17
2554,582436018773525524,36.49,2026/02/17
2555,582435277375767921,36.49,2026/02/17
2556,582424802509030798,36.49,2026/02/17
2557,582424295039141831,41.08,2026/02/17
2558,582423841183860504,36.49,2026/02/17
2559,582423534050706842,9.36,2026/02/17
2560,582423392426296830,35.76,2026/02/17
2561,582423392426296830,35.75,2026/02/17
2562,582423218227217969,41.08,2026/02/17
2563,582423171799614490,36.49,2026/02/17
2564,582422847150065298,36.49,2026/02/17
2565,582422751776048779,36.49,2026/02/17
2566,582422561724663682,36.49,2026/02/17
2567,582422151084082641,42.88,2026/02/17
2568,582421956509271129,36.49,2026/02/17
2569,582421563453703665,36.49,2026/02/17
2570,582420497479665520,36.49,2026/02/17
2571,582419148393973241,36.49,2026/02/17
2572,582417452429641228,10.96,2026/02/17
2573,582417452429641228,10.96,2026/02/17
2574,582417128866022417,36.49,2026/02/17
2575,582417036856296906,36.49,2026/02/17
2576,582416602643007073,36.49,2026/02/17
2577,582414822444467448,36.49,2026/02/17
2578,582405941217363719,36.49,2026/02/17
2579,582402509009290269,36.49,2026/02/17
2580,582402264050468221,36.49,2026/02/17
2581,582402055403570725,39.88,2026/02/17
2582,582401974576514492,36.49,2026/02/17
2583,582401592432559963,36.49,2026/02/17
2584,582401446393251037,-5.14,2026/02/17
2585,582401446393251037,35.76,2026/02/17
2586,582400925826123312,36.49,2026/02/17
2587,582400857367152293,36.49,2026/02/17
2588,582400668076967357,36.49,2026/02/17
2589,582398703498725252,71.51,2026/02/17
2590,582388755462784883,36.49,2026/02/17
2591,582388740058875279,36.49,2026/02/17
2592,582388699586201184,41.08,2026/02/17
2593,582387706736707059,19.25,2026/02/17
2594,582387706736707059,18.89,2026/02/17
2595,582387298527774180,36.49,2026/02/17
2596,582387252753893113,36.49,2026/02/17
2597,582387191554344839,36.49,2026/02/17
2598,582387124655589117,35.76,2026/02/17
2599,582387124655589117,35.75,2026/02/17
2600,582387124655589117,35.76,2026/02/17
2601,582387091961120079,36.49,2026/02/17
2602,582386873942050770,36.49,2026/02/17
2603,582386858428826689,36.49,2026/02/17
2604,582386793986295710,36.49,2026/02/17
2605,582386770866636724,36.49,2026/02/17
2606,582386596016260509,36.49,2026/02/17
2607,582386370176714718,71.51,2026/02/17
2608,582371569610622103,43.83,2026/02/17
2609,582370748132853538,36.49,2026/02/17
2610,582368851998180830,36.49,2026/02/17
2611,582368121065867148,40.24,2026/02/17
2612,582366922316875145,36.49,2026/02/17
2613,582342083799779218,18.37,2026/02/17
2614,582339292845999604,35.84,2026/02/17
2615,582339292845999604,35.84,2026/02/17
2616,582308834128856343,36.57,2026/02/17
2617,582262712509826786,34.07,2026/02/17
2618,582260488232076791,34.07,2026/02/17
2619,582620994371159599,0.0,2026/02/16
2620,582619247442822230,0.0,2026/02/16
2621,582558348897912000,35.85,2026/02/16
2622,582552846391281489,41.17,2026/02/16
2623,582550662221039482,32.91,2026/02/16
2624,582550665333736786,29.31,2026/02/16
2625,582550177448232029,36.57,2026/02/16
2626,582546785878509334,32.91,2026/02/16
2627,582546563645277866,36.57,2026/02/16
2628,582545730799961617,15.88,2026/02/16
2629,582544508658615715,40.2,2026/02/16
2630,582539661610288333,32.91,2026/02/16
2631,582539175633650719,28.01,2026/02/16
2632,582538886809552378,31.83,2026/02/16
2633,582538878509876305,35.37,2026/02/16
2634,582536016213477122,31.91,2026/02/16
2635,582535139229403010,36.57,2026/02/16
2636,582534292967883932,32.91,2026/02/16
2637,582534235746239889,24.36,2026/02/16
2638,582534180718216645,32.91,2026/02/16
2639,582530491108394727,32.91,2026/02/16
2640,582530255986132299,32.91,2026/02/16
2641,582523772218738157,10.15,2026/02/16
2642,582522903670654416,32.91,2026/02/16
2643,582522095100855916,15.88,2026/02/16
2644,582521303516153709,15.88,2026/02/16
2645,582521233948968441,14.68,2026/02/16
2646,582520967097255557,15.52,2026/02/16
2647,582520967097255557,15.52,2026/02/16
2648,582520973376062857,15.88,2026/02/16
2649,582520928169002088,15.52,2026/02/16
2650,582520928169002088,15.52,2026/02/16
2651,582520848304604980,15.88,2026/02/16
2652,582519961535940539,32.91,2026/02/16
2653,582518345154331764,32.91,2026/02/16
2654,582515395188458562,32.91,2026/02/16
2655,582513233474324222,7.67,2026/02/16
2656,582508755987105688,9.53,2026/02/16
2657,582507652510484439,40.58,2026/02/16
2658,582507091986384521,15.88,2026/02/16
2659,582507059790382823,15.88,2026/02/16
2660,582507044941104515,15.88,2026/02/16
2661,582507024889709812,15.26,2026/02/16
2662,582507024889709812,15.26,2026/02/16
2663,582506941251618741,17.77,2026/02/16
2664,582506874035602714,15.52,2026/02/16
2665,582506874035602714,15.52,2026/02/16
2666,582506791605077169,14.68,2026/02/16
2667,582506644915783225,15.88,2026/02/16
2668,582506452277167864,15.88,2026/02/16
2669,582506428833432704,15.88,2026/02/16
2670,582506277360076096,15.88,2026/02/16
2671,582504678659753379,39.68,2026/02/16
2672,582504678659753379,39.68,2026/02/16
2673,582504596565296193,8.63,2026/02/16
2674,582504424625440396,32.91,2026/02/16
2675,582504046136821000,31.79,2026/02/16
2676,582503370384770162,32.91,2026/02/16
2677,582500643589948595,31.79,2026/02/16
2678,582498357387888624,34.05,2026/02/16
2679,582498220274386505,32.91,2026/02/16
2680,582498062781613214,32.91,2026/02/16
2681,582497816285840944,9.82,2026/02/16
2682,582497816285840944,9.81,2026/02/16
2683,582497816285840944,9.81,2026/02/16
2684,582497816285840944,9.81,2026/02/16
2685,582497546857580444,31.79,2026/02/16
2686,582491722436871386,31.79,2026/02/16
2687,582490300154611337,7.71,2026/02/16
2688,582490142259709069,32.91,2026/02/16
2689,582489716036699205,15.88,2026/02/16
2690,582489243389429394,64.36,2026/02/16
2691,582489243389429394,32.18,2026/02/16
2692,582489117048604377,31.79,2026/02/16
2693,582488765802841847,30.77,2026/02/16
2694,582488730847118958,31.01,2026/02/16
2695,582488442299974750,37.05,2026/02/16
2696,582488308759364926,17.77,2026/02/16
2697,582488183971677502,27.29,2026/02/16
2698,582487804155037385,32.91,2026/02/16
2699,582487716938810481,35.37,2026/02/16
2700,582487206417172467,31.79,2026/02/16
2701,582487069593339207,32.91,2026/02/16
2702,582486877026420275,31.71,2026/02/16
2703,582486790685295733,30.51,2026/02/16
2704,582486467462530438,37.05,2026/02/16
2705,582484493060048331,31.79,2026/02/16
2706,582484122833225307,31.79,2026/02/16
2707,582484028509488780,32.91,2026/02/16
2708,582483322605241409,34.62,2026/02/16
2709,582483322605241409,34.62,2026/02/16
2710,582483056100934998,31.79,2026/02/16
2711,582482920793474521,32.91,2026/02/16
2712,582482861417465790,31.79,2026/02/16
2713,582482369775568694,31.79,2026/02/16
2714,582482260095764011,31.79,2026/02/16
2715,582482065956373741,31.79,2026/02/16
2716,582481919535646312,31.79,2026/02/16
2717,582481878224241991,31.79,2026/02/16
2718,582481486267450380,31.79,2026/02/16
2719,582481272376886770,31.79,2026/02/16
2720,582474260547471199,31.79,2026/02/16
2721,582474267621164251,31.79,2026/02/16
2722,582474198464889932,31.79,2026/02/16
2723,582474007322265437,31.79,2026/02/16
2724,582473971158254828,31.79,2026/02/16
2725,582473826311308855,10.66,2026/02/16
2726,582473801402255056,31.79,2026/02/16
2727,582473766871139974,31.79,2026/02/16
2728,582473702917179159,31.79,2026/02/16
2729,582473590815229049,31.79,2026/02/16
2730,582473541503780750,31.79,2026/02/16
2731,582473487853717376,35.79,2026/02/16
2732,582473460199491387,35.32,2026/02/16
2733,582473444511745065,31.79,2026/02/16
2734,582473441391183675,31.79,2026/02/16
2735,582473318397413154,35.32,2026/02/16
2736,582473296521364912,35.79,2026/02/16
2737,582473284124182225,32.91,2026/02/16
2738,582473244018115718,31.79,2026/02/16
2739,582473131020814210,31.79,2026/02/16
2740,582472772428072550,31.79,2026/02/16
2741,582472755856049431,31.79,2026/02/16
2742,582472716990121816,31.79,2026/02/16
2743,582472671603492443,31.79,2026/02/16
2744,582472663438886194,31.79,2026/02/16
2745,582472628592674780,31.79,2026/02/16
2746,582472649592833900,31.79,2026/02/16
2747,582472633285445606,31.79,2026/02/16
2748,582472614723552598,31.79,2026/02/16
2749,582472626857477712,31.79,2026/02/16
2750,582472606262003418,31.79,2026/02/16
2751,582472594862737256,31.79,2026/02/16
2752,582472587073455913,35.32,2026/02/16
2753,582472575497962796,29.39,2026/02/16
2754,582472573619898153,31.79,2026/02/16
2755,582472542425547960,35.32,2026/02/16
2756,582472563773179219,32.91,2026/02/16
2757,582472556504319017,31.79,2026/02/16
2758,582472544712820492,31.79,2026/02/16
2759,582472501218608312,62.16,2026/02/16
2760,582472516261676286,31.79,2026/02/16
2761,582472511599051826,32.91,2026/02/16
2762,582472504081745768,31.79,2026/02/16
2763,582472471955998583,31.79,2026/02/16
2764,582472464464185156,31.79,2026/02/16
2765,582472460316673243,34.12,2026/02/16
2766,582472442625164631,31.79,2026/02/16
2767,582472425857451510,35.32,2026/02/16
2768,582472416603506343,31.79,2026/02/16
2769,582472409505826150,31.79,2026/02/16
2770,582472413623125151,31.79,2026/02/16
2771,582472390875645780,32.91,2026/02/16
2772,582472392438285330,31.79,2026/02/16
2773,582472396796102324,35.32,2026/02/16
2774,582472383079417545,31.79,2026/02/16
2775,582472384623970184,32.91,2026/02/16
2776,582472374116844805,35.32,2026/02/16
2777,582472379076282225,31.79,2026/02/16
2778,582472361108407674,24.04,2026/02/16
2779,582472347882456164,31.79,2026/02/16
2780,582472337576985645,31.79,2026/02/16
2781,582472344567908280,31.79,2026/02/16
2782,582472350878041730,31.79,2026/02/16
2783,582472341584184428,30.41,2026/02/16
2784,582472345450481593,31.79,2026/02/16
2785,582472336507176632,31.79,2026/02/16
2786,582472282821788829,31.79,2026/02/16
2787,582472249060067306,31.79,2026/02/16
2788,582472241589552221,31.79,2026/02/16
2789,582472229348148938,31.79,2026/02/16
2790,582472221025600736,31.79,2026/02/16
2791,582472213837219418,31.79,2026/02/16
2792,582472206051805030,31.79,2026/02/16
2793,582472198883935688,9.92,2026/02/16
2794,582472198883935688,9.93,2026/02/16
2795,582472192196117835,35.32,2026/02/16
2796,582472161456587821,31.79,2026/02/16
2797,582472171065345640,31.08,2026/02/16
2798,582472171065345640,31.08,2026/02/16
2799,582472166476318563,31.79,2026/02/16
2800,582472144405628278,31.79,2026/02/16
2801,582472137171371802,31.79,2026/02/16
2802,582472134550718178,31.79,2026/02/16
2803,582472121027953834,31.79,2026/02/16
2804,582472120655382441,32.91,2026/02/16
2805,582472104410449498,31.79,2026/02/16
2806,582472082919229065,31.79,2026/02/16
2807,582472028447147153,31.79,2026/02/16
2808,582471080409728802,-15.7,2026/02/16
2809,582471997703751294,35.32,2026/02/16
2810,582471915881203103,31.79,2026/02/16
2811,582471914438100189,31.79,2026/02/16
2812,582471798721382162,31.79,2026/02/16
2813,582471713868253009,35.32,2026/02/16
2814,582471711742003047,32.91,2026/02/16
2815,582471696507766090,31.79,2026/02/16
2816,582471652640457795,30.59,2026/02/16
2817,582470972913059526,31.79,2026/02/16
2818,582470560477841027,31.71,2026/02/16
2819,582470533476943812,32.91,2026/02/16
2820,582470468761715994,31.79,2026/02/16
2821,582470438551390021,31.79,2026/02/16
2822,582470438442993210,31.08,2026/02/16
2823,582470438442993210,31.08,2026/02/16
2824,582470421964883773,31.79,2026/02/16
2825,582470314988963816,31.79,2026/02/16
2826,582470264586602332,15.07,2026/02/16
2827,582469661433628268,31.79,2026/02/16
2828,582469669090854802,31.79,2026/02/16
2829,582469572468967174,32.91,2026/02/16
2830,582468488650524376,31.79,2026/02/16
2831,582468335478474230,31.79,2026/02/16
2832,582468116622837508,31.79,2026/02/16
2833,582467816530479067,36.29,2026/02/16
2834,582467763839403689,32.91,2026/02/16
2835,582467421082191456,31.79,2026/02/16
2836,582467131819983957,31.79,2026/02/16
2837,582466917181260877,32.91,2026/02/16
2838,582466817371113437,31.08,2026/02/16
2839,582466817371113437,31.08,2026/02/16
2840,582466626202535584,31.79,2026/02/16
2841,582466619827586234,31.79,2026/02/16
2842,582466492264055920,31.79,2026/02/16
2843,582466497359676523,32.91,2026/02/16
2844,582466464104088657,31.79,2026/02/16
2845,582466318189692727,31.79,2026/02/16
2846,582466327987586119,15.88,2026/02/16
2847,582466308902061741,15.88,2026/02/16
2848,582466278077859000,31.79,2026/02/16
2849,582466221555877354,32.91,2026/02/16
2850,582466092823381477,32.91,2026/02/16
2851,582466133121337268,31.79,2026/02/16
2852,582466084986783682,31.79,2026/02/16
2853,582466130947180356,31.79,2026/02/16
2854,582466041593169462,32.91,2026/02/16
2855,582466018927871207,32.91,2026/02/16
2856,582466019003434808,31.79,2026/02/16
2857,582465320981857300,10.15,2026/02/16
2858,582459843701015590,31.79,2026/02/16
2859,582458793047197574,36.97,2026/02/16
2860,582457924945348450,32.84,2026/02/16
2861,582457776217097285,32.84,2026/02/16
2862,582456331056089047,32.84,2026/02/16
2863,582456328618673908,32.84,2026/02/16
2864,582456106643784795,32.84,2026/02/16
2865,582456092252997177,13.11,2026/02/16
2866,582456088069310291,15.55,2026/02/16
2867,582455957226685973,15.85,2026/02/16
2868,582455711963055991,36.49,2026/02/16
2869,582454143053497927,36.49,2026/02/16
2870,582453578545595970,36.49,2026/02/16
2871,582453428994999319,36.49,2026/02/16
2872,582453091721381559,36.49,2026/02/16
2873,582452356582769850,33.9,2026/02/16
2874,582452356582769850,67.77,2026/02/16
2875,582452356582769850,33.88,2026/02/16
2876,582451595026859174,36.49,2026/02/16
2877,582451302640813154,36.49,2026/02/16
2878,582449725740058568,17.56,2026/02/16
2879,582449707552638920,17.56,2026/02/16
2880,582449411744695441,41.08,2026/02/16
2881,582448833242105113,17.22,2026/02/16
2882,582448573943285356,17.2,2026/02/16
2883,582448573943285356,16.88,2026/02/16
2884,582448573943285356,16.87,2026/02/16
2885,582448546919122050,16.72,2026/02/16
2886,582448546919122050,17.04,2026/02/16
2887,582448546919122050,16.73,2026/02/16
2888,582448546919122050,16.71,2026/02/16
2889,582446526195008817,14.57,2026/02/16
2890,582442702026081608,10.96,2026/02/16
2891,582442702026081608,10.96,2026/02/16
2892,582442702026081608,10.97,2026/02/16
2893,582442134227027800,36.49,2026/02/16
2894,582441126350521533,36.49,2026/02/16
2895,582440698348209664,36.49,2026/02/16
2896,582440451678177091,36.49,2026/02/16
2897,582440230630884507,36.49,2026/02/16
2898,582440203165336641,36.49,2026/02/16
2899,582439456370099900,9.31,2026/02/16
2900,582437679596996279,36.49,2026/02/16
2901,582437686211478663,41.08,2026/02/16
2902,582437172672300390,36.57,2026/02/16
2903,582437018527500008,9.31,2026/02/16
2904,582436257650542188,11.75,2026/02/16
2905,582435013621024674,41.08,2026/02/16
2906,582434600890894219,36.49,2026/02/16
2907,582433051292698222,36.49,2026/02/16
2908,582426146777171322,36.49,2026/02/16
2909,582425019009303788,36.49,2026/02/16
2910,582424932324836675,36.49,2026/02/16
2911,582424739665905220,35.76,2026/02/16
2912,582424739665905220,35.75,2026/02/16
2913,582423645514008564,36.49,2026/02/16
2914,582423269444388127,36.49,2026/02/16
2915,582423255662429814,36.49,2026/02/16
2916,582423086596654502,45.03,2026/02/16
2917,582422719976605117,9.31,2026/02/16
2918,582422519479829813,36.49,2026/02/16
2919,582421840072705379,36.49,2026/02/16
2920,582421709644597203,41.08,2026/02/16
2921,582418989369755071,36.49,2026/02/16
2922,582418805257766811,36.49,2026/02/16
2923,582418521617237662,36.49,2026/02/16
2924,582405138451498684,36.49,2026/02/16
2925,582404933262739133,36.49,2026/02/16
2926,582404641858356581,36.49,2026/02/16
2927,582403291531609110,36.49,2026/02/16
2928,582402778746357274,36.49,2026/02/16
2929,582402318902527773,36.49,2026/02/16
2930,582401753345656293,36.49,2026/02/16
2931,582401304735942595,36.49,2026/02/16
2932,582400844270634686,36.49,2026/02/16
2933,582400837065934550,19.27,2026/02/16
2934,582391126229484602,10.5,2026/02/16
2935,582387972389242015,33.44,2026/02/16
2936,582387972389242015,83.6,2026/02/16
2937,582387227935409617,36.49,2026/02/16
2938,582387236392699444,36.49,2026/02/16
2939,582387187552847187,36.49,2026/02/16
2940,582387156132923263,36.49,2026/02/16
2941,582387073150518551,36.49,2026/02/16
2942,582387044932028355,36.49,2026/02/16
2943,582386983871088511,36.49,2026/02/16
2944,582386998111994982,36.49,2026/02/16
2945,582386865046324231,36.49,2026/02/16
2946,582386691844965643,36.49,2026/02/16
2947,582386561941865720,36.49,2026/02/16
2948,582386385836016728,36.49,2026/02/16
2949,582386258744411373,36.49,2026/02/16
2950,582369676535104729,36.49,2026/02/16
2951,582369185294288723,36.49,2026/02/16
2952,582369064856945868,36.49,2026/02/16
2953,582368719459092025,36.49,2026/02/16
2954,582368312753292380,36.49,2026/02/16
2955,582355847246153318,36.49,2026/02/16
2956,582339902312580911,36.57,2026/02/16
2957,582339359581177407,36.57,2026/02/16
2958,582337450256074390,36.57,2026/02/16
2959,582330405641094316,36.57,2026/02/16
2960,582324711788479767,35.84,2026/02/16
2961,582324711788479767,35.84,2026/02/16
2962,582276572794160957,34.07,2026/02/16
2963,582261938417272193,34.07,2026/02/16
2964,582261560713053500,34.07,2026/02/16
2965,582261166832321552,34.07,2026/02/16
2966,582260904586937875,34.59,2026/02/16
2967,582260904586937875,34.59,2026/02/16
2968,582260890855769393,34.59,2026/02/16
2969,582260890855769393,34.59,2026/02/16
2970,582260849191913461,41.17,2026/02/16
2971,582260808421312501,34.07,2026/02/16
2972,7606854296709400337,38.07,2026/02/15
2973,582532157053305870,33.99,2026/02/15
2974,582521289606202744,15.88,2026/02/15
2975,582519768282793859,31.71,2026/02/15
2976,582516176192308565,19.85,2026/02/15
2977,582506827975329153,15.52,2026/02/15
2978,582506827975329153,-1.11,2026/02/15
2979,582506455044556785,15.52,2026/02/15
2980,582506455044556785,15.52,2026/02/15
2981,582505343750669643,15.97,2026/02/15
2982,582502607276180699,56.46,2026/02/15
2983,582499577041094545,11.84,2026/02/15
2984,582489660680602705,35.32,2026/02/15
2985,582489641534325915,9.53,2026/02/15
2986,582487974244419396,-2.28,2026/02/15
2987,582486660255679985,8.63,2026/02/15
2988,582486479589836717,32.18,2026/02/15
2989,582486479589836717,32.18,2026/02/15
2990,582481643100604251,32.91,2026/02/15
2991,582481484121343178,31.79,2026/02/15
2992,582474865032791563,32.91,2026/02/15
2993,582474546957092622,31.79,2026/02/15
2994,582474541250021053,10.58,2026/02/15
2995,582473900449236165,31.79,2026/02/15
2996,582473785903318148,31.79,2026/02/15
2997,582473226721461801,32.91,2026/02/15
2998,582472929151059287,32.91,2026/02/15
2999,582472547998467914,32.91,2026/02/15
3000,582472544363185946,31.79,2026/02/15
3001,582472452320495080,31.79,2026/02/15
3002,582472403950273816,30.59,2026/02/15
3003,582472360520222611,31.79,2026/02/15
3004,582472335627879715,31.79,2026/02/15
3005,582472278200190711,31.79,2026/02/15
3006,582472257605240686,35.32,2026/02/15
3007,582472255160943975,31.79,2026/02/15
3008,582472220734096539,31.79,2026/02/15
3009,582472220994078687,31.79,2026/02/15
3010,582472185786238807,32.91,2026/02/15
3011,582472132551017702,31.79,2026/02/15
3012,582472132013492155,30.59,2026/02/15
3013,582472000474547581,9.53,2026/02/15
3014,582470235107657120,-12.0,2026/02/15
3015,582472003486058128,31.79,2026/02/15
3016,582471938783217545,31.79,2026/02/15
3017,582471744761595891,31.79,2026/02/15
3018,582471657666479367,31.79,2026/02/15
3019,582469849530009546,31.79,2026/02/15
3020,582467059160679733,32.91,2026/02/15
3021,582466775164486705,0.0,2026/02/15
3022,582456336555214502,32.84,2026/02/15
3023,582455846865438255,0.0,2026/02/15
3024,582449049373148813,18.42,2026/02/15
3025,582425229965690042,36.49,2026/02/15
3026,582423113437971984,36.49,2026/02/15
3027,582423016146700216,36.49,2026/02/15
3028,582406035230262611,36.49,2026/02/15
3029,582402799238219047,36.49,2026/02/15
3030,582402727219004711,36.49,2026/02/15
3031,582402612362904871,36.49,2026/02/15
3032,582402386798740686,36.49,2026/02/15
3033,582401909153957491,36.49,2026/02/15
3034,582397484057592981,17.22,2026/02/15
3035,582389218309474021,17.22,2026/02/15
3036,582388489451374421,9.02,2026/02/15
3037,582386864708355801,36.49,2026/02/15
3038,582385944855610819,36.49,2026/02/15
3039,582378495174870856,41.08,2026/02/15
3040,582374392375772283,35.75,2026/02/15
3041,582374392375772283,35.76,2026/02/15
3042,582373050595510172,36.49,2026/02/15
3043,582364811519099933,36.49,2026/02/15
3044,582356824459019803,36.49,2026/02/15
3045,582337670847563521,38.17,2026/02/15
3046,582335032949834988,0.0,2026/02/15
3047,582289532349875640,35.87,2026/02/15
3048,582276412216280274,34.07,2026/02/15
3049,582274227098978220,34.07,2026/02/15
3050,582272290246264741,34.59,2026/02/15
3051,582272290246264741,34.59,2026/02/15
3052,582260822749381804,34.07,2026/02/15
3053,582260635253966181,34.07,2026/02/15
3054,7606479486566090513,18.48,2026/02/14
3055,7606486395251722004,9.18,2026/02/14
3056,7606428429218645776,38.07,2026/02/14
